"ID Księgi"|"Zakres"|"Data wystawienia"
"329437"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-01-21"
"329464"|"System Zarządzania Jakością w zakresie: podstawowej opieki zdrowotnej, ambulatoryjnej opieki specjalistycznej oraz długoterminowej opieki pielęgniarskiej"|"2012-11-08"
"329508"|"SYSTEM ZARZĄDZANIA JAKOŚCIĄ ISO 9001:2008; świadczenie usług medycznych w zakresie: stomatologii, ambulatoryjnej opieki specjalistycznej, poradni psychiatrycznej "|"2012-11-19"
"329522"|"anestezjologia i stomatologia"|"2013-03-08"
"329538"|"System zarządzania jakością w zakresie: transport medyczny, pielęgniarska opieka długoterminowa - dla jednostki w Łodzi przy ul. Naftowej 7/15, nocna i świąteczna  opieka zdrowotna - dla jednostki w Łodzi przy ul. Cieszkowskiego 6."|"2012-06-25"
"329551"|"System zarzadzania jakościa w zakresie transportu medycznego i sanitarnego w jednostce znajdującej się w Łodzi przy ul. Brzezińskiej 5/15"|"2012-06-21"
"329551"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-06-21"
"329576"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-10-30"
"329618"|"system zarządzania jakością w zakresie: świadczenie usług stomatologicznych w lokalizacjach: Łódź ul. Brzeźna 3, Łódź ul. Kosynierów Gdyńskich 61 "|"2012-09-28"
"329648"|"Usługi medyczne w zakresie hospitalizacji w oddziałach szpitalnych, ambulatoryjnego lecznictwa specjalistycznego, diagnostyki i pomocy doraźnej - certyfikat ISO 9001:2008  ważny do: 2015-10-04"|"2012-12-04"
"329653"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-07-29"
"329654"|"Akredytacja Ministra Zdrowia w zakresie jakości udzielanych świadczeń zdrowotnych - wymagania dotyczą całego podmiotu leczniczego albo przedsiębiorstwa"|"2013-09-18"
"329654"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-06-24"
"329664"|"System zarządzania jakością wdrożony przez ZakładOpiekuńczo-Leczniczy w Krakowie jest zgodny z normąISO 9001:2008 w zakresie świadczeń zdrowotnych wzakresie świadczeń pielęgnacyjnych i opiekuńczych wramach opieki długoterminowej, opieki paliatywnej ihospicyjnej, opieki psychiatrycznej i leczenia uzależnień"|"2012-09-11"
"329666"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2013-12-10"
"329666"|"Akredytacja Ministra Zdrowia w zakresie jakosci udzielanych swiadczen zdrowotnych - wymagania dotycza calego podmiotu leczniczego albo przedsiebiorstwa"|"2014-12-04"
"329667"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-12-04"
"329671"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-02-25"
"329703"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-05-29"
"329709"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2013-04-26"
"329892"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-11-06"
"329933"|"  ISO 9001:2008 świadczenie usług medycznych w zakresie pielęgniarskiej opieki długoterminowej domowej i pielegniarki podstawowej opieki zdrowotnej"|"2012-12-03"
"329947"|"prowadzenie staży specjalizacyjnych dla leakrzy odbywajacych specjalizację z medycyny rodzinnej w Collegium Medicum Uniwersytetu Jagiellońskiego"|"2011-07-21"
"329970"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-06-17"
"329980"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-06-05"
"330004"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-02-24"
"330006"|"Spełnianie wymagań określonych w rozporządzeniu Ministra Zdrowia z dnia 3 listopada 2011r. w sprawie szpitalnego oddziału ratunkowego (Dz.U.11.237.1420) przez Szpitalny Oddział Ratunkowy SP ZOZ w Brzesku"|"2012-10-17"
"330006"|"Spełnienie standardów akredytacyjnych dla lecznictwa szpitalnego"|"2009-12-30"
"330006"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-09-11"
"330006"|"Certyfikat akredytacyjny spełnienia przez SP ZOZ w Brzesku standardów akredytacyjnych dla lecznictwa szpitalnego."|"2013-03-13"
"330006"|"Wdrożenie i stosowanie systemu zarządzania zgodnie z wymaganiami normy: PN-EN ISO 14001:2005; PN-N-18001:2004; PN-ISO/IEC 27001:2007 w zakresie: podstawowej opieki zdrowotnej, nocnej i świątecznej opieki zdrowotnej, transportu sanitarnego w poz, ambulatoryjnej opieki specjalistycznej, ambulatoryjnych świadczeń diagnostycznych-kosztochłonnych, świadczeń pielęgnacyjnych i opiekuńczych w ramach opieki długoterminowej, leczenia stomatologicznego, ratownictwa medycznego, profilaktycznych programów zdrowotnych, opieki psychiatrycznej i leczenia uzależnień, świadczeń zdrowotnych kontraktowanych odrębnie, rehabilitacji leczniczej, leczenia szpitalnego, leczenia szpitalnego - programy zdrowotne (lekowe). Certyfikat ważny do 5 lutego 2017r."|"2014-02-05"
"330116"|"Certyfikat ISO 9001:2008  - Świadczenie usług medycznych z zakresu podstawowej opieki zdrowotnej oraz ambulatoryjnej opieki specjalistycznej. Certyfikat jest ważny do dnia 10.09.2016 r.  "|"2013-09-11"
"330117"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2010-04-08"
"330123"|"Certyfikat PN-EN ISO 9001:2009  - realizacja usług medycznych w ramach lecznictwa szpitalnego, ambulatoryjnej opieki specjalistycznej oraz diagnostyka laboratoryjna i obrazowa, rehabilitacja lecznicza, promocja zdrowia. Certyfiakt ważny do: 27-05-2016 r."|"2013-05-28"
"330126"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-29"
"330163"|"Certyfikat ISO PN-EN ISO 9001:2009Podstawowa Opieka Zdrowotna, Ambulatoryjna Opieka Specjalistyczna, Fizjoterapia, Stomatologia, Pielęgniarska Domowa Opieka Długoterminowa"|"2013-09-12"
"330198"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-12-03"
"330221"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-10"
"330227"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-05-26"
"330228"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-11"
"330229"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-07"
"330231"|"Certyfikat ISO 9001:2008 nr 029/2012w zakresie:Świadczenie usług medycznych w zakresie pielęgniarskiej opieki długoterminowej domowej, pielęgniarki podstawowej opieki zdrowotnej, pielęgniarki medycyny szkolnej, położnej podstawowej opieki zdrowotnej."|"2012-12-18"
"330235"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-05-29"
"330237"|"Certyfikat ISO 9001:2008 - Świadczenie usług medycznych z zakresu podstawowej opieki zdrowotnej, ambulatoryjnej opieki specjalistycznej oraz długoterminowej opieki pielęgniarskiej. Certyfikat jest ważny do: 19-09-2016 r."|"2013-09-20"
"330255"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-11-09"
"330256"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2012-04-18"
"330262"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-07-30"
"330263"|"ISO9001:2008 świadczenie usług medycznych w zakresie  pielęgniarskiej opieki długoterminowej domowej"|"2013-02-14"
"330304"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-09-27"
"330305"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-06-12"
"330322"|"Akredytacja Ministra Zdrowia w zakresie jakosci udzielanych swiadczen zdrowotnych - wymagania dotycza calego podmiotu leczniczego albo przedsiebiorstwa"|"2016-03-15"
"330333"|"System Zarządzania Jakością ISO 9001:2008Świadczenie usług zdrowotnych w obszarach lecznictwa szpitalnego, ambulatoryjnego, ratownictwa medycznego, diagnostyki i rehabilitacji."|"2007-05-29"
"330347"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-12-19"
"330349"|"Ambulatoryjne usługi medyczne w zakresie: ginekologii i położnictwa, chirurgii ogólnej, chirurgii urazowo-ortopedycznej, endokrynologii, neurologii, pulmonologii, nefrologii, hematologii, neonatologii oraz diagnostyki laboratoryjnej i cytodiagnostyki ginekologicznej z siedzibą:33-300 Nowy Sącz, ul. Nawojowska 3 i ul. Broniewskiego 3."|"2011-02-03"
"330349"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-12-20"
"330349"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-02-23"
"330366"|"PN-EN ISO 9001:2009 w następujących zakresie:świadczenie ambulatoryjnych specjalistycznych usług medycznych.Okres ważności: 07-06-2013 - 06-06-2016"|"2013-06-07"
"330391"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-02-17"
"330398"|"Opieka medyczna w zakresie ginekologii i położnictwa. ISO 9001:2008"|"2012-10-18"
"330415"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2013-10-14"
"330423"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-07-27"
"330440"|"Certyfikat ISO 9001:2009 w zakresie: podstawowej opieki zdrowotnej, ambulatoryjnej opieki specjalistycznej i diagnostyki laboratoryjnej"|"2012-04-17"
"330468"|"Certyfikat ISO 9001:2009  - Specjalistyczne usługi medyczne w zakresie: POZ, AOS, nocnej i świątecznej opieki zdrowotnej, stomatologii, transportu sanitarnego  oraz  świadczenia medyczne pielęgniarki szkolnej. Certyfikat ważny do: 06-05-2016 r."|"2013-05-07"
"330475"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2016-05-18"
"330490"|"PN-EN ISO 9001:2009USŁUGI MEDYCZNE W ZAKRESIE PODSTAWOWEJ OPIEKI ZDROWOTNEJ, AMBULATORYJNEJ OPIEKI SPECJALISTYCZNEJ , OPIEKI PSYCHIATRYCZNEJ I LECZENIA UZALEŻNIEŃ ORAZ BADAŃ DIAGNOSTYCZNYCH OBRAZOWYCH."|"2013-09-10"
"330496"|"Certyfikat Nr 1201/09/2013/J/C normy PN-EN ISO 9001:2009 w zakresie: stomatologii zachowawczej z endodoncją, protetyki i chirurgii stomatologicznej, ortodoncji, rehabilitacji medycznej, logopedii, ambulatoryjnej opieki specjalistycznejw następujach lokalizacjach:UL. RYNEK 34, 32-410 DOBCZYCE;UL. RYNEK 16, 32-410 DOBCZYCE;32-415 RACIECHOWICE, RACIECHOWICE 197;32-415 RACIECHOWICE, RACIECHOWICE 106;UL. TRAUGUTTA 5b , 32-400 MYŚLENICE; 32-444 GŁOGOCZÓW, GŁOGOCZÓW  406;UL. SZKOLNA 9, 32-440 SUŁKOWICE;UL. AL. 3 MAJA 5, 34-500 ZAKOPANE;UL. PRZEDBRONIE 3, 32-410 DOBCZYCE.Certyfikat ważny do: 11-09-2016 r."|"2013-09-12"
"330515"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-04-03"
"330525"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-09-22"
"330533"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-11"
"330537"|"ISO 9001:2008Usługi medyczne w zakresie porad ginekologicznych, onkologicznych, urologicznych, dermatologicznych i chirurgicznych oraz pracowni USG."|"2013-09-05"
"330545"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-02-17"
"330557"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-11"
"330566"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-09-18"
"330567"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-08-29"
"330569"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-08-04"
"330581"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2016-03-23"
"330586"|"ISO 9001:2008  - zakres certyfikacji: świadczenie usług medycznych w ramach podstawowej opieki zdrowotnej dla dorosłych i dla dzieci, w tym medycyny szkolnej oraz profilaktycznych programów zdrowotnych. Certyfikat ważny do: 12-06-2016 r."|"2013-06-13"
"330587"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-08-10"
"330589"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-12-19"
"330593"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-18"
"330612"|"Certyfikat ISO 9001:2008: Ambulatoryjna specjalistyczna opieka medyczna w zakresie otolaryngologii"|"2013-08-05"
"330630"|"Certyfikat ISO 9001:2008: Ambulatoryjna specjalistyczna opieka medyczna w zakresie dermatologii"|"2013-08-05"
"330643"|"ISO 9001:2008Świadczenie usług medycznych z zakresu podstawowej opieki zdrowotnej, ambulatoryjnej opieki specjalistycznej, poradni zdrowia psychicznego, rehabilitacji, okulistyki, endokrynologii, neurologii oraz diagnostyki medycznej"|"2013-08-06"
"330670"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-28"
"330686"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-15"
"330705"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-07-30"
"330706"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-08-28"
"330708"|"ISO 9001:2008 w zakresie: ambulatoryjna opieka specjalistyczna, leczenie szpitalne-chirurgia jednego dnia, diagnostyka."|"2012-05-24"
"330716"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-08-25"
"330742"|"Certyfikat Nr 138356-2013-AQ-POL-RvA normy ISO 9001:2008 obejmujący świadczenie usług medycznych w zakresie: podstawowej opieki zdrowotnej, ambulatoryjnej opieki specjalistycznej i rehabilitacji. Świadczenie usług w pielęgniarskiej opiece długoterminowej i w poradni medycyny pracy. Promocja zdrowia. Certyfikat ważny do 26 czerwca 2016 r."|"2013-06-26"
"330747"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-11-30"
"330772"|"Ambulatoryjna opieka specjalistyczna, podstawowa opieka zdrowotna, leczenie stomatologiczne, świadczenia pielęgnacyjne i opiekuńcze w ramach opieki długoterminowej, opieka psychiatryczna i leczenia uzależnień, leczenia rehabilitacyjne, działalność diagnostyczna, profilaktyczna, opieka abonamentowa, medycyna pracy - certyfikat ISO 9001:2009 ważny do: 28-06-2015 r."|"2012-06-28"
"330772"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-10"
"330865"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-11-08"
"330872"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-11"
"330882"|"Certyfikat ISO 9001:2009 w zakresie działalności:podstawowej opieki zdrowotnej;ambulatoryjnej opieki specjalistycznej;świadczenia ogólnostomatologiczne dla dorosłych,młodziezy i dzieci;świadczenia ortodoncji dla młodzieży i dzieci;medycyny pracy;medycyny szkolnej;świadczeń diagnostycznych z zakresu:badań laboratoryjnych,USG,KTG,RTG,audiometrii i spirometrii,profilaktycznych programów zdrowotnych."|"2013-10-23"
"330909"|"ISO 9001 : 2008: Porady ginekologiczno- położnicze, chirurgia ogólna, plastyczna, diagnostyka ultrasonograficzna, ginekologia dziewcząt"|"2012-07-17"
"330909"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2018-07-16"
"330913"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-06-26"
"330955"|"Certyfikat PN-EN ISO 9001:2009 w zakresie: podstawowej opieki medycyny rodzinnej, ambulatoryjnego leczenia specjalistycznego, ambulatoryjnych zabiegów rehabilitacyjnych, oddziału pobytu dziennego. Certyfikat ważny do: 17-03-2015 r. "|"2013-03-17"
"330978"|"ISO9001:2009 w zakresie udzielania ambulatoryjnych świadczeń zdrowotnych oraz stacjonarnych i całodobowych świadczeń szpitalnych."|"2013-04-18"
"330985"|"Lecznictwo szpitalne."|"2010-02-17"
"330987"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-12-02"
"331002"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-11-12"
"331024"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-01-01"
"331045"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-08-13"
"331053"|"CERTYFIKAT ISO 9001:2008 W ZAKRESIE: ŚWIADCZENIE USŁUG MEDYCZNYCH Z ZAKRESU PODSTAWOWEJ OPIEKI ZDROWOTNEJ I AMBULATORYJNEJ OPIEKI SPECJALISTYCZNEJ"|"2014-01-20"
"331063"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-09-02"
"331064"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-09-26"
"331080"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2007-04-10"
"331080"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2013-04-05"
"331080"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2016-03-22"
"331142"|"Certyfikat ISO 9001:2008 Ambulatoryjna opieka specjalistyczna w zakresie poradni laryngologicznej, logopedycznej, neurologicznej, okulistycznej. Okres ważności od 08-08-2013 do 07-08-2016"|"2013-08-08"
"331144"|"Certyfikat Systemu Zarządzania ISO 9001:2008  obejmujący świadczenie usług medycznych w zakresie ambulatoryjnej opieki specjalistycznej i stomatologii. Certyfikat ważny do: 22-08-2016 r."|"2013-08-22"
"331160"|"Certyfikat ISO 9001:2009 w zakresie : pielęgniarska opieka długoterminowa, hospicjum domowe dla dzieci i dorosłych, rehabilitacja ambulatoryjna, poradnia rehabilitacyjna."|"2012-12-12"
"331173"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2013-04-18"
"331176"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-11-25"
"331177"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-12-13"
"331197"|"PN - EN ISO 9001:2009 świadczenie usług zdrowotnych oraz promocja zdrowia realizowane w warunkach szpitalnych i ambulatoryjnych"|"2011-11-17"
"331197"|"Certyfikat akredytacyjny potwierdzający spełnienie przez Szpital Wolski im. dr Anny Gostyńskiej Samodzielny Publiczny Zakład Opieki Zdrowotnej w Warszawie standardów akredytacyjnych dla lecznictwa szpitalnego. "|"2013-11-14"
"331198"|"Certyfikat PN-EN ISO 9001:2009 w zakresie lecznictwa szpitalnego, ambulatoryjnej opieki specjalistycznej, leczenia stomatologicznego, medycyny sportowej, diagnostyki oraz usług sterylizacyjnych"|"2013-07-29"
"331198"|"Akredytacja Ministra Zdrowia w zakresie jakosci udzielanych swiadczen zdrowotnych - wymagania dotycza calego podmiotu leczniczego albo przedsiebiorstwa"|"2015-09-22"
"331212"|"Świadczenie usług medycznych lecznictwa ambulatoryjnego i szpitalnego oraz diagnostyki i rehabilitacji wg normy PN-EN ISO 9001-2009. Certyfikat ważny do: 09-02-2015"|"2006-03-21"
"331213"|"Certyfikat ISO 9001:2008 w zakresie: Podstawowa opieka zdrowotna, promocja zdrowia i profilaktyka, ambulatoryjna opieka specjalistyczna, leczenie stomatologiczne, opieka psychiatryczna i leczenie uzależnień, rehabilitacja lecznicza, świadczenia pielęgnacyjne i opiekuńcze w ramach pielęgniarskiej opieki długoterminowej, opieka paliatywno-hospicyjna, diagnostyka obrazowa i laboratoryjna."|"2011-01-14"
"331213"|"Certyfikat ISO 9001:2008 Usługi medyczne w zakresie podstawowej opieki zdrowotnej, promocji zdrowia i profilaktyki, ambulatoryjnej opieki specjalistycznej, leczenia stomatologicznego, opieki psychiatrycznej i leczenia uzależnień, rehabilitacji leczniczej, świadczeń pielęgnacyjnych i opiekuńczych w ramach pielęgniarskiej opieki długoterminowej, opieki paliatywno-hospicyjnej, diagnostyki obrazowej i laboratoryjnej."|"2014-01-13"
"331218"|"Podstawowa Opieka Zdrowotna"|"2011-10-28"
"331218"|"Certyfikat systemu zarządzania jakością ISO 9001:2008 w zakresie:podstawowej opieki zdrowotnej, nocnej i świątecznej opieki zdrowotnej, transportu medycznego, medycyny szkolnej oraz ambulatoryjnej opieki specjalistycznej w tym: rehabilitacji i fizjoterapii oddziału dziennego rehabilitacji ogólnej oddziału dziennego psychogeriatrycznego, stomatologii zachowawczej i ortodoncji, terapii uzależnień od alkoholu i współuzależnień, poradni zdrowia psychicznego, medycyny pracy, diagnostyki, w tym laboratorium i obrazowej w ramach posiadanych poradni i pracowni oraz profilaktyki i promocji zdrowia. Ważność certyfikatu 2015-07-05."|"2012-09-04"
"331218"|"Certyfikat  systemu zarządzania środowiskowego ISO 14001:2004 w zakresie: świadczenia zdrowotne w zakresie podstawowej i specjalistycznej opieki medycznej, rehabilitacji, medycyny pracy, medycyny szkolnej, stomatologii, diagnostyki, w ramach posiadanych poradni i pracowni oraz profilaktyki i promocji zdrowia. Ważność certyfikatu 2013-10-11."|"2010-12-06"
"331218"|"Certyfikat systemu zarządzania środowiskowego ISO 14001:2004 w zakresie: świadczenia zdrowotne w zakresie podstawowej opieki zdrowotnej, nocnej i świątecznej opieki zdrowotnej, transportu medycznego, medycyny szkolnej oraz ambulatoryjnej opieki specjalistycznej w tym: rehabilitacji i fizjoterapii, oddziału dziennego rehabilitacji ogólnej, oddziału dziennego psychogeriatrycznego, stomatologii zachowawczej i ortodoncji, terapii uzależnienia od alkoholu i współuzależnienia, poradni zdrowia psychicznego, medycyny pracy, diagnostyki w tym laboratoryjnej i obrazowej w ramach posiadanych poradni i pracowni oraz profilaktyki i promocji zdrowia. Ważność certyfikatu 2016-10-11."|"2013-10-08"
"331218"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-10-21"
"331221"|"Certyfikat ISO 9001:2008 w zakresie: Realizacja świadczeń medycznych w zakresie podstawowej opieki zdrowotnej,  ambulatoryjnej opieki specjalistycznej, stomatologii ogólnej, stomatologii dla dzieci i młodzieży, medycyny szkolnej, medycyny pracy, diagnostyki laboratoryjnej, promocji zdrowia."|"2012-04-03"
